,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
5353,1023,23,,3363,8200,Veszprém,Óváros tér,3,,POINT (47.09421 17.90632),Óváros tér 3.,https://lny.io/mkb-web-veszpr,A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(88) 576-300;,,,,,,,,,,,,,,1150,+36 88 576 300,k662@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,47.0939894,17.906374630468726,2022-11-21 08:03:14.328625+00:00,,,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'bic': 'MKKBHUHB', 'brand:wikipedia': 'hu:MKB Bank', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,-2533452,OSM_object_type.relation,7,0,2022-07-06 11:50:11.000000,"{'addr:city': 'Veszprém', 'addr:housenumber': '3', 'addr:postcode': '8200', 'addr:street': 'Óváros tér', 'air_conditioning': 'yes', 'amenity': 'bank', 'atm': 'yes', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'building': 'yes', 'contact:email': 'k662@mkb.hu', 'contact:phone': '+36 88 576 300', 'contact:website': 'https://lny.io/mkb-web-veszpr', 'description': 'A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(88) 576-300;', 'name': 'MKB Bank', 'name:it': 'MKB', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'source': 'website', 'source:date': '2022-06-22', 'type': 'multipolygon'}","['w188064010', 'outer', 'w188064013', 'inner']",0,False
5354,994,23,,3538,8440,Herend,Kossuth Lajos utca,140,,POINT (47.1318 17.75444),Kossuth Lajos u. 140.,https://lny.io/mkb-web-herend,; Lakossági ingatlanfedezetű hiteleket nem forgalmaz: nem tájékoztat és nem értékesít.; Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(88) 513-610;,,,,,,,,,,,,,,1152,+36 88 513 610,k662@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,47.1318,17.75444,2022-11-21 08:03:14.328625+00:00,,,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'bic': 'MKKBHUHB', 'brand:wikipedia': 'hu:MKB Bank', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,,,,,2022-11-22 20:59:11.010484,,,,True
5355,987,23,,3648,8600,Siófok,Sió utca,2,,POINT (46.90524 18.04888),Sió u. 2.,https://lny.io/mkb-web-l60,Akadálymentesen megközelíthető fiók; Telefonszám:(84) 538-150;,,,,,,,,,,,,,,1153,+36 84 538 150,l60@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,46.904874,18.0493508,2022-11-21 08:03:14.328625+00:00,,,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'bic': 'MKKBHUHB', 'brand:wikipedia': 'hu:MKB Bank', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9058095745,OSM_object_type.node,4,0,2022-07-13 19:24:29.000000,"{'addr:city': 'Siófok', 'addr:housenumber': '2', 'addr:postcode': '8600', 'addr:street': 'Sió utca', 'air_conditioning': 'yes', 'amenity': 'bank', 'atm': 'yes', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:email': 'l60@mkb.hu', 'contact:phone': '+36 84 538 150', 'contact:website': 'https://lny.io/mkb-web-l60', 'description': 'Akadálymentesen megközelíthető fiók; Telefonszám:(84) 538-150;', 'level': '0', 'name': 'MKB Bank', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'source': 'import', 'source:date': '2022-06-22'}",,0,False
5356,983,23,,3826,8800,Nagykanizsa,Erzsébet tér,8,,POINT (46.45665 16.98767),Erzsébet tér 8.,https://lny.io/mkb-web-k68,Akadálymentesen megközelíthető fiók; Telefonszám:(93) 509-650;,,,,,,,,,,,,,,1154,+36 93 509 650,k682@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,46.4563218,16.9876763,2022-11-21 08:03:14.328625+00:00,,,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'bic': 'MKKBHUHB', 'brand:wikipedia': 'hu:MKB Bank', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,5578640822,OSM_object_type.node,3,0,2022-06-28 11:17:59.000000,"{'addr:city': 'Nagykanizsa', 'addr:housenumber': '8', 'addr:postcode': '8800', 'addr:street': 'Erzsébet tér', 'air_conditioning': 'yes', 'amenity': 'bank', 'atm': 'yes', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:email': 'k682@mkb.hu', 'contact:phone': '+36 93 509 650', 'contact:website': 'https://lny.io/mkb-web-k68', 'description': 'Akadálymentesen megközelíthető fiók; Telefonszám:(93) 509-650;', 'name': 'MKB Bank', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'source:date': '2022-06-22'}",,0,False
5357,998,23,,3896,8900,Zalaegerszeg,Kossuth Lajos utca,22,,POINT (46.84107 16.84602),Kossuth u. 22.,https://lny.io/mkb-web-k88,Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (92) 550-690;,,,,,,,,,,,,,,1155,+36 92 550 690,k882@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,46.84107,16.84602,2022-11-21 08:03:14.328625+00:00,,,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'bic': 'MKKBHUHB', 'brand:wikipedia': 'hu:MKB Bank', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129326,OSM_object_type.node,3,0,2022-11-18 16:51:28.000000,"{'addr:city': 'Zalaegerszeg', 'addr:housenumber': '22', 'addr:postcode': '8900', 'addr:street': 'Kossuth Lajos utca', 'air_conditioning': 'yes', 'amenity': 'bank', 'atm': 'yes', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:email': 'k882@mkb.hu', 'contact:phone': '+36 92 550 690', 'contact:website': 'https://lny.io/mkb-web-k88', 'description': 'Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (92) 550-690;', 'fixme': 'verify import', 'name': 'MKB Bank', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'source': 'website', 'source:date': '2022-06-22', 'wheelchair': 'yes'}",,0.0,False
5358,1022,23,,4046,9021,Győr,Bécsi kapu tér,12,,POINT (47.68769 17.63133),Bécsi kapu tér 12.,https://lny.io/mkb-web-k61,A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(96) 548-220;,,,,,,,,,,,,,,1157,+36 96 548 220,k612@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,47.687329,17.6313754,2022-11-21 08:03:14.328625+00:00,,,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'bic': 'MKKBHUHB', 'brand:wikipedia': 'hu:MKB Bank', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9225223415,OSM_object_type.node,4,0,2022-06-28 11:17:59.000000,"{'addr:city': 'Győr', 'addr:housenumber': '12', 'addr:postcode': '9021', 'addr:street': 'Bécsi kapu tér', 'air_conditioning': 'yes', 'amenity': 'bank', 'atm': 'yes', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:email': 'k612@mkb.hu', 'contact:phone': '+36 96 548 220', 'contact:website': 'https://lny.io/mkb-web-k61', 'description': 'A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(96) 548-220;', 'name': 'MKB Bank', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'source:date': '2022-06-22', 'wheelchair': 'yes'}",,0,False
5359,993,23,,4052,9022,Győr,Budai út,1,,POINT (47.68912 17.64461),Budai u. 1.,https://lny.io/mkb-web-k96,Győr Árkád; Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (96) 548-236;,,,,,,,,,,,,,,1156,+36 96 548 236,k96_aut@mkb.hu,,,,,,,,,,,,,,,,,,False,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,17:00:00,17:00:00,17:00:00,17:00:00,17:00:00,17:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo-Su 9:00-17:00; PH off,47.68912,17.64461,2022-11-21 08:03:14.328625+00:00,,,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'bic': 'MKKBHUHB', 'brand:wikipedia': 'hu:MKB Bank', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129325,OSM_object_type.node,3,0,2022-08-19 14:42:30.000000,"{'addr:city': 'Győr', 'addr:housenumber': '1', 'addr:postcode': '9027', 'addr:street': 'Budai út', 'air_conditioning': 'yes', 'amenity': 'bank', 'atm': 'yes', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:email': 'k96_aut@mkb.hu', 'contact:phone': '+36 96 548 236', 'contact:website': 'https://lny.io/mkb-web-k96', 'description': 'Győr Árkád; Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (96) 548-236;', 'fixme': 'verify import', 'name': 'MKB Bank', 'opening_hours': 'Mo-Su 9:00-17:00; PH off', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'source': 'website', 'source:date': '2022-06-22'}",,0.0,False
5360,984,23,,4143,9200,Mosonmagyaróvár,Magyar utca,26-28,,POINT (47.87647 17.27084),Magyar u. 26-28.,https://lny.io/mkb-web-k83,Akadálymentesen megközelíthető fiók; Telefonszám: (96) 577-400;,,,,,,,,,,,,,,1158,+36 96 577 400,k832@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,47.8762428,17.2711103,2022-11-21 08:03:14.328625+00:00,,,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'bic': 'MKKBHUHB', 'brand:wikipedia': 'hu:MKB Bank', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,3449010985,OSM_object_type.node,3,0,2022-06-28 11:17:59.000000,"{'addr:city': 'Mosonmagyaróvár', 'addr:housenumber': '26-28', 'addr:postcode': '9200', 'addr:street': 'Magyar utca', 'air_conditioning': 'yes', 'amenity': 'bank', 'atm': 'yes', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:email': 'k832@mkb.hu', 'contact:phone': '+36 96 577 400', 'contact:website': 'https://lny.io/mkb-web-k83', 'description': 'Akadálymentesen megközelíthető fiók; Telefonszám: (96) 577-400;', 'name': 'MKB Bank', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'source:date': '2022-06-22'}",,0,False
5361,1031,23,,4219,9400,Sopron,Várkerület,16,,POINT (47.68734 16.59075),Várkerület 16.,https://lny.io/mkb-web-k64,Telefonszám: (99) 512-920,,,,,,,,,,,,,,1159,+36 99 512 920,k642@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,47.687130550000006,16.591345464358366,2022-11-21 08:03:14.328625+00:00,,,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'bic': 'MKKBHUHB', 'brand:wikipedia': 'hu:MKB Bank', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,131472263,OSM_object_type.way,4,0,2022-06-28 11:17:59.000000,"{'addr:city': 'Sopron', 'addr:housenumber': '16', 'addr:postcode': '9400', 'addr:street': 'Várkerület', 'air_conditioning': 'yes', 'amenity': 'bank', 'atm': 'yes', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'building': 'yes', 'contact:email': 'k642@mkb.hu', 'contact:phone': '+36 99 512 920', 'contact:website': 'https://lny.io/mkb-web-k64', 'description': 'Telefonszám: (99) 512-920', 'name': 'MKB Bank', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'source:date': '2022-06-22'}","[1446836475, 1446836463, 1446836436, 1446836431, 1446836423, 1446836425, 1446836412, 1446836417, 1446836437, 1446836438, 1446836381, 1446836386, 1446836440, 1446836474, 1446836475]",29.32147847,False
5362,1011,23,,4349,9700,Szombathely,Szent Márton utca,4,,POINT (47.23175 16.62545),Szent Márton u. 4.,https://lny.io/mkb-web-k73,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (94) 528-380;,,,,,,,,,,,,,,1160,+36 94 528 380,k732@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,47.23175,16.62545,2022-11-21 08:03:14.328625+00:00,,,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'bic': 'MKKBHUHB', 'brand:wikipedia': 'hu:MKB Bank', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129324,OSM_object_type.node,1,0,2022-06-28 11:17:59.000000,"{'addr:city': 'Szombathely', 'addr:housenumber': '4', 'addr:postcode': '9700', 'addr:street': 'Szent Márton utca', 'air_conditioning': 'yes', 'amenity': 'bank', 'atm': 'yes', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:email': 'k732@mkb.hu', 'contact:phone': '+36 94 528 380', 'contact:website': 'https://lny.io/mkb-web-k73', 'description': 'Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (94) 528-380;', 'fixme': 'verify import', 'name': 'MKB Bank', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'ref:vatin:hu': '10011922-4-44', 'source:date': '2022-06-22'}",,0,False
