,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
5307,1015,23,,3363,8200,Veszprém,Óváros tér,3,,POINT (47.09421 17.90632),Óváros tér 3.,https://lny.io/mkb-web-veszpr,A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(88) 576-300;,,,,,,,,,,,,,,1150,+36 88 576 300,k662@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-16 08:52:11.138701+00:00,,,47.0939894,17.906374630468726,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:vatin': 'HU10011922', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,-2533452,OSM_object_type.relation,7,0,2022-07-06 11:50:11,"{'amenity': 'bank', 'type': 'multipolygon', 'contact:phone': '+36 88 576 300', 'name:it': 'MKB', 'addr:city': 'Veszprém', 'contact:email': 'k662@mkb.hu', 'name': 'MKB Bank', 'addr:street': 'Óváros tér', 'building': 'yes', 'source': 'website', 'source:date': '2022-06-22', 'contact:website': 'https://lny.io/mkb-web-veszpr', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'addr:postcode': '8200', 'addr:housenumber': '3', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'brand:wikidata': 'Q916185', 'ref:vatin:hu': '10011922-4-44', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:HU:company': '01 10 040952', 'description': 'A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(88) 576-300;'}","['w188064010', 'outer', 'w188064013', 'inner']",0,False
5308,986,23,,3538,8440,Herend,Kossuth Lajos utca,140,,POINT (47.1318 17.75444),Kossuth Lajos u. 140.,https://lny.io/mkb-web-herend,; Lakossági ingatlanfedezetű hiteleket nem forgalmaz: nem tájékoztat és nem értékesít.; Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(88) 513-610;,,,,,,,,,,,,,,1152,+36 88 513 610,k662@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-16 08:52:11.138701+00:00,,,47.1315621,17.7544498,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:vatin': 'HU10011922', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,2934077806,OSM_object_type.node,5,0,2022-06-28 11:17:59,"{'amenity': 'bank', 'contact:phone': '+36 88 513 610', 'name:it': 'MKB', 'addr:city': 'Herend', 'contact:email': 'k662@mkb.hu', 'name': 'MKB Bank', 'source:date': '2022-06-22', 'contact:website': 'https://lny.io/mkb-web-herend', 'addr:street': 'Kossuth Lajos utca', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'addr:postcode': '8440', 'addr:housenumber': '140', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'ref:vatin': 'HU10011922', 'brand:wikidata': 'Q916185', 'ref:vatin:hu': '10011922-4-44', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:HU:company': '01 10 040952', 'description': '; Lakossági ingatlanfedezetű hiteleket nem forgalmaz: nem tájékoztat és nem értékesít.; Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(88) 513-610;'}",,0,False
5309,979,23,,3648,8600,Siófok,Sió utca,2,,POINT (46.90524 18.04888),Sió u. 2.,https://lny.io/mkb-web-l60,Akadálymentesen megközelíthető fiók; Telefonszám:(84) 538-150;,,,,,,,,,,,,,,1153,+36 84 538 150,l60@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-16 08:52:11.138701+00:00,,,46.904874,18.0493508,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:vatin': 'HU10011922', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9058095745,OSM_object_type.node,4,0,2022-07-13 19:24:29,"{'amenity': 'bank', 'contact:phone': '+36 84 538 150', 'addr:city': 'Siófok', 'contact:email': 'l60@mkb.hu', 'name': 'MKB Bank', 'source': 'import', 'source:date': '2022-06-22', 'contact:website': 'https://lny.io/mkb-web-l60', 'addr:street': 'Sió utca', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'addr:postcode': '8600', 'addr:housenumber': '2', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'ref:vatin': 'HU10011922', 'brand:wikidata': 'Q916185', 'ref:vatin:hu': '10011922-4-44', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:HU:company': '01 10 040952', 'level': '0', 'description': 'Akadálymentesen megközelíthető fiók; Telefonszám:(84) 538-150;'}",,0,False
5310,975,23,,3826,8800,Nagykanizsa,Erzsébet tér,8,,POINT (46.45665 16.98767),Erzsébet tér 8.,https://lny.io/mkb-web-k68,Akadálymentesen megközelíthető fiók; Telefonszám:(93) 509-650;,,,,,,,,,,,,,,1154,+36 93 509 650,k682@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-16 08:52:11.138701+00:00,,,46.4563218,16.9876763,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:vatin': 'HU10011922', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,5578640822,OSM_object_type.node,3,0,2022-06-28 11:17:59,"{'amenity': 'bank', 'contact:phone': '+36 93 509 650', 'addr:city': 'Nagykanizsa', 'contact:email': 'k682@mkb.hu', 'name': 'MKB Bank', 'addr:street': 'Erzsébet tér', 'source:date': '2022-06-22', 'contact:website': 'https://lny.io/mkb-web-k68', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'addr:postcode': '8800', 'addr:housenumber': '8', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'brand:wikidata': 'Q916185', 'ref:vatin:hu': '10011922-4-44', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:HU:company': '01 10 040952', 'description': 'Akadálymentesen megközelíthető fiók; Telefonszám:(93) 509-650;'}",,0,False
5311,990,23,,3896,8900,Zalaegerszeg,Kossuth Lajos utca,22,,POINT (46.84107 16.84602),Kossuth u. 22.,https://lny.io/mkb-web-k88,Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (92) 550-690;,,,,,,,,,,,,,,1155,+36 92 550 690,k882@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-16 08:52:11.138701+00:00,,,46.84107,16.84602,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:vatin': 'HU10011922', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129326,OSM_object_type.node,2,0,2022-06-29 11:30:09,"{'amenity': 'bank', 'contact:phone': '+36 92 550 690', 'addr:city': 'Zalaegerszeg', 'contact:email': 'k882@mkb.hu', 'name': 'MKB Bank', 'fixme': 'verify import', 'source': 'website', 'source:date': '2022-06-22', 'contact:website': 'https://lny.io/mkb-web-k88', 'addr:street': 'Kossuth Lajos utca', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'addr:postcode': '8900', 'addr:housenumber': '22', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'ref:vatin': 'HU10011922', 'brand:wikidata': 'Q916185', 'ref:vatin:hu': '10011922-4-44', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:HU:company': '01 10 040952', 'description': 'Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (92) 550-690;'}",,0.0,False
5312,1014,23,,4046,9021,Győr,Bécsi kapu tér,12,,POINT (47.68769 17.63133),Bécsi kapu tér 12.,https://lny.io/mkb-web-k61,A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(96) 548-220;,,,,,,,,,,,,,,1157,+36 96 548 220,k612@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-16 08:52:11.138701+00:00,,,47.687329,17.6313754,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:vatin': 'HU10011922', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9225223415,OSM_object_type.node,4,0,2022-06-28 11:17:59,"{'amenity': 'bank', 'wheelchair': 'yes', 'contact:phone': '+36 96 548 220', 'operator': 'MKB Bank Nyrt.', 'contact:email': 'k612@mkb.hu', 'name': 'MKB Bank', 'addr:street': 'Bécsi kapu tér', 'source:date': '2022-06-22', 'contact:website': 'https://lny.io/mkb-web-k61', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'addr:postcode': '9021', 'addr:housenumber': '12', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'brand:wikidata': 'Q916185', 'ref:vatin:hu': '10011922-4-44', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'addr:city': 'Győr', 'brand': 'MKB Bank', 'ref:HU:company': '01 10 040952', 'description': 'A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(96) 548-220;'}",,0,False
5313,985,23,,4052,9022,Győr,Budai út,1,,POINT (47.68912 17.64461),Budai u. 1.,https://lny.io/mkb-web-k96,Győr Árkád; Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (96) 548-236;,,,,,,,,,,,,,,1156,+36 96 548 236,k96_aut@mkb.hu,,,,,,,,,,,,,,,,,,False,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,17:00:00,17:00:00,17:00:00,17:00:00,17:00:00,17:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo-Su 9:00-17:00; PH off,2022-09-16 08:52:11.138701+00:00,,,47.68912,17.64461,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:vatin': 'HU10011922', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129325,OSM_object_type.node,3,0,2022-08-19 14:42:30,"{'amenity': 'bank', 'contact:phone': '+36 96 548 236', 'addr:city': 'Győr', 'contact:email': 'k96_aut@mkb.hu', 'name': 'MKB Bank', 'fixme': 'verify import', 'source': 'website', 'source:date': '2022-06-22', 'contact:website': 'https://lny.io/mkb-web-k96', 'addr:street': 'Budai út', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'addr:postcode': '9027', 'addr:housenumber': '1', 'opening_hours': 'Mo-Su 9:00-17:00; PH off', 'ref:vatin': 'HU10011922', 'brand:wikidata': 'Q916185', 'ref:vatin:hu': '10011922-4-44', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:HU:company': '01 10 040952', 'description': 'Győr Árkád; Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (96) 548-236;'}",,0.0,False
5314,976,23,,4143,9200,Mosonmagyaróvár,Magyar utca,26-28,,POINT (47.87647 17.27084),Magyar u. 26-28.,https://lny.io/mkb-web-k83,Akadálymentesen megközelíthető fiók; Telefonszám: (96) 577-400;,,,,,,,,,,,,,,1158,+36 96 577 400,k832@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-16 08:52:11.138701+00:00,,,47.8762428,17.2711103,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:vatin': 'HU10011922', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,3449010985,OSM_object_type.node,3,0,2022-06-28 11:17:59,"{'amenity': 'bank', 'contact:phone': '+36 96 577 400', 'addr:city': 'Mosonmagyaróvár', 'contact:email': 'k832@mkb.hu', 'name': 'MKB Bank', 'addr:street': 'Magyar utca', 'source:date': '2022-06-22', 'contact:website': 'https://lny.io/mkb-web-k83', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'addr:postcode': '9200', 'addr:housenumber': '26-28', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'brand:wikidata': 'Q916185', 'ref:vatin:hu': '10011922-4-44', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:HU:company': '01 10 040952', 'description': 'Akadálymentesen megközelíthető fiók; Telefonszám: (96) 577-400;'}",,0,False
5315,1023,23,,4219,9400,Sopron,Várkerület,16,,POINT (47.68734 16.59075),Várkerület 16.,https://lny.io/mkb-web-k64,Telefonszám: (99) 512-920,,,,,,,,,,,,,,1159,+36 99 512 920,k642@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-16 08:52:11.138701+00:00,,,47.687130550000006,16.591345464358366,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:vatin': 'HU10011922', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,131472263,OSM_object_type.way,4,0,2022-06-28 11:17:59,"{'amenity': 'bank', 'contact:phone': '+36 99 512 920', 'addr:city': 'Sopron', 'contact:email': 'k642@mkb.hu', 'name': 'MKB Bank', 'building': 'yes', 'source:date': '2022-06-22', 'contact:website': 'https://lny.io/mkb-web-k64', 'addr:street': 'Várkerület', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'addr:postcode': '9400', 'addr:housenumber': '16', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'ref:vatin': 'HU10011922', 'brand:wikidata': 'Q916185', 'ref:vatin:hu': '10011922-4-44', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:HU:company': '01 10 040952', 'description': 'Telefonszám: (99) 512-920'}","[1446836475, 1446836463, 1446836436, 1446836431, 1446836423, 1446836425, 1446836412, 1446836417, 1446836437, 1446836438, 1446836381, 1446836386, 1446836440, 1446836474, 1446836475]",29.32147847,False
5316,1003,23,,4349,9700,Szombathely,Szent Márton utca,4,,POINT (47.23175 16.62545),Szent Márton u. 4.,https://lny.io/mkb-web-k73,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (94) 528-380;,,,,,,,,,,,,,,1160,+36 94 528 380,k732@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-16 08:52:11.138701+00:00,,,47.23175,16.62545,23,MKB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:vatin': 'HU10011922', 'ref:HU:company': '01 10 040952'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129324,OSM_object_type.node,1,0,2022-06-28 11:17:59,"{'amenity': 'bank', 'contact:phone': '+36 94 528 380', 'addr:city': 'Szombathely', 'contact:email': 'k732@mkb.hu', 'name': 'MKB Bank', 'fixme': 'verify import', 'source:date': '2022-06-22', 'contact:website': 'https://lny.io/mkb-web-k73', 'addr:street': 'Szent Márton utca', 'atm': 'yes', 'brand:wikipedia': 'hu:MKB Bank', 'addr:postcode': '9700', 'addr:housenumber': '4', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'ref:vatin': 'HU10011922', 'brand:wikidata': 'Q916185', 'ref:vatin:hu': '10011922-4-44', 'operator:addr': '1056 Budapest, Váci u. 38.', 'bic': 'MKKBHUHB', 'air_conditioning': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand': 'MKB Bank', 'ref:HU:company': '01 10 040952', 'description': 'Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (94) 528-380;'}",,0,False
